NightTemperature	Rainfall
24.229564518221192	18.71503824
24.5854525593252	24.1412259475
25.548401124592957	7.2094121467
26.055713495696462	8.1930656289
25.00439344381001	11.975678834
24.789592420899297	21.491563269
25.84000699574848	12.658311084000001
24.537595014011917	29.133242896
24.21323793215257	27.57100571
24.84303799288238	11.186382906
25.85921242522346	17.690976102
25.105619513112856	14.608372125
24.14564857674593	48.50200099
24.089927523513403	14.061890758
24.818971094347095	16.369152070000002
24.32640873557485	14.99777950566
25.125274377047756	7.94565463
24.45552979267647	17.55923036
23.667796921812172	19.15827205
24.531159990179916	9.48247001
25.11106380422245	13.230478456
25.880526923097893	12.3308264
23.846979759083126	19.368249163999998
24.84446267536339	15.105216898
23.197999594937905	51.487392739
24.614941316624698	27.755490637
24.607470460166468	15.2924843
24.880388578174568	13.68817604
25.372629524321006	8.3025135793
25.265857765015095	10.21022340915
25.957825201451882	7.71717126055
25.386431980765064	2.314157032
25.29988625205694	8.3847307081
25.536090720208453	8.47396870087
25.914738047271246	2.6344190963
25.96643912338647	9.316224617
26.308014001123823	4.02432045004
25.615788343956037	4.3829463894
26.44740282500187	1.684421296
25.789051247286405	9.913580028
25.437428831509486	9.183335337
24.587025293235637	13.907980279
25.383131877359453	7.948642191849999
25.598899014035226	8.2516202413
26.052890933219892	3.3256539684999997
25.907817744281424	6.37663395897
25.078748231312684	7.0441715385
25.739554009811634	2.732604712
26.119488189893463	3.492525699
25.385382845732135	2.659609439
26.20135024219857	6.91641495855
26.493411365546166	1.53440385753
25.544183605454602	8.3047126137549
25.644606375519274	5.604399884389999
25.20152970936272	14.231166839050001
26.203698386623312	1.3760842152152
25.61312061573806	9.8739510850441
25.43505585672281	6.73642165552
24.964941001086572	9.3591056914
25.55075466599911	2.879489526
24.96499781493235	8.624381530845
24.978946315867148	2.7462445389
25.750727303272093	2.73929086045
25.90169966905614	2.85151441756
25.317915259838248	5.82061844229
25.99867915816025	2.728092644407
25.34636575634205	1.73415283816
25.73001574047738	6.7316770795
25.493893501635792	7.917286282782
25.75434335901006	7.0778776817999995
26.090416981881887	3.1882278381
25.859472749486176	3.1675044381203
24.645065399423064	6.63621053568
24.864712930467245	11.60735187513
25.25553036355688	3.424460864
25.954597285463738	3.24592077485
26.091422459878725	1.402139661561
26.514835341926734	0.5127067836989999
26.445002123395923	1.24667808947
26.86399645405541	0.6316278156742
26.944886009398854	1.2771506070451
25.95547219650217	7.674967918412
26.159708838163773	0.7231786884
24.617573031740314	16.90532421
25.718507887115145	2.8798493287299998
25.373023267984838	18.2974204734
25.95169823463937	4.6649962489800005
26.533711832619815	3.168697641
26.468264605800105	10.7081421192
26.47513656902182	2.5375932596
25.643104831982146	1.82293504793
26.551847457237045	0.9141765678
27.21587697973189	0.38163253712
27.511511435336047	3.2120794666009997
27.564047313393466	0.41102170479999994
27.367172649572673	0.50075650706
26.92654630524015	0.61962283233384
27.100567699775553	1.6063183560268433
27.566907118501277	1.140758388
27.475312393236937	5.297141703363553
25.702283635476213	18.11151219443
26.027634941745227	12.29547634065
26.930179214666964	4.96400008226
27.46067499401802	1.2843750213468434
26.934137856158266	7.2183832678
26.698217244153646	7.58931922706
27.30338737350517	0.8463504164
25.75536414344943	18.27789103061
26.444485252045503	3.7880022622
26.513769141875322	3.049957377053
25.68567453136278	13.6392715164
24.002053775083144	30.626650102035
24.891047016618288	0.9750131482
24.893355853443538	0.9541079394903
26.135543665064127	1.2066703319699998
27.27137752287112	2.5671165374549
27.427834352280172	0.534266239651
27.899458930364585	0.455761439709
27.34162117481427	1.5909910373
27.095790135775477	5.8438479464799995
27.808147339163998	1.767182355305
28.227566228641198	0.28457120125
27.814467474421356	3.531448814304
27.45944850410924	3.0131690205
27.034751366295684	7.0165648936
27.87638666002065	0.9293457734802
27.941027284372062	0.48077031914999996
27.70674767277973	0.5625851507399999
27.75369520270785	0.316755467721
28.04851578327201	0.16851723229999999
28.310244436857825	0.70773958179
27.401571452029895	14.2640935105
27.031996323305492	7.0992715935
27.5231376106121	1.2963838364941
28.244314857917676	0.335299966781
28.728929177987503	0.3896206649999999
28.452248867647874	0.10330721088099998
27.84983766154492	3.148942386795
27.480396018710714	9.6109398026
27.577853742238887	1.7091535019
28.124306136388277	1.5737191727488433
28.196591850611956	1.6820133108
26.890324048786777	12.31893884113
27.0423311686791	4.04423865217
28.016662790461282	2.52768400608
28.477999232386434	1.02442394009
27.081179200389624	4.01687247247
27.376262118805492	3.1914115156
27.78980601078793	5.6109264449500005
26.258469979876843	17.654015565999998
24.81316367996397	19.63420308844
25.27465405378645	12.7320922749
26.013112023675177	3.1305640956737
26.576755003535055	1.2166343650523
26.80746631394537	5.056399824524
27.47444452704595	1.16877185005
26.2000940959309	10.8581716043
26.36566495939446	5.6881773318999995
27.29006378061192	2.132777859395
26.46832265209435	12.7194292883
25.732267307584227	12.542146474159999
24.882824349054104	15.41232192183
24.56124924264055	13.0170182496
25.773675703640407	3.3342145319000003
26.3007379454444	13.820579342238
25.573103057559997	8.69800892935
26.129652351324857	11.718541447
27.410673661658898	2.03943774579
27.787406387710533	1.3151745809
27.86726063064	1.92609504445
27.857207989407463	4.240255107
26.116919121139638	29.05368689152
26.18322274739365	7.618501776
25.961915675828617	4.5558654247051
26.84769069913898	3.1733475553502997
27.655721911420027	3.2187488783522
28.557551705005007	0.8985355597699999
28.458764427430864	0.7988586941
27.391205643021387	6.789588978369999
28.098000261742275	0.0439286225112
28.561931364740996	0.0017174496183
28.453548964011027	0.00339865127052
28.226990002963824	0.2865821145
28.009824131069305	0.79984366463
28.474609078678398	2.18172969772
27.90034305016221	0.697402290885
27.25709714908582	3.2324399888549
27.97258035382775	0.4073902947
26.062280530078223	2.8440877909999998
26.86210409986907	3.56263817106
27.961721073891287	0.28620928827799996
28.851994155782116	4.351138e-4
28.78675202848046	0.06192028571999999
27.608216011115385	8.18282081285
25.194903195282546	25.1312174914
28.625673975688517	0.038742273649999985
28.367396716923665	0.1630332290767
27.50591407162685	3.53224534644
26.474043273844416	21.667681332999997
25.215663770864662	18.0712633635
26.755497188472624	7.9606325662
25.663425197961118	15.515610695
27.86564294017829	1.9332464828
28.105259230379524	2.0312578079
28.430650102380678	1.20008886652
28.793395243006422	0.44847950816
27.68895673905988	7.023653663098643
27.83595314174879	1.9245861552
28.833342282300364	0.05641579725
28.928851220882073	4.658331058374
25.3775274587299	22.137053093
24.98773926424903	20.0223858198
27.390430415527106	0.786214317245
28.053561796228788	0.030934810445
28.244328014028575	0.52058920009
26.678523218638738	7.1138672404097
27.235354581347185	4.71646335687
27.9492253611634	4.1099742105
27.936537675179576	4.5621499819
26.390374038684087	13.4387932663899
26.455269586067516	8.2089663071547
27.220209816022187	4.5597091698005
26.357639724194666	8.523879891688999
27.126092076210632	2.421773037645
27.752860620851525	5.005511576786843
27.479026170450652	1.87043845785
26.80497959497765	10.1811249453655
24.937657511134805	18.8936310397
27.128547796753065	2.5561178035
28.16584135372079	0.2864181993049
28.506725113872736	0.1088008000919
27.591768575924135	2.599365235545
28.002557723585095	1.3523660809397
27.22319429769313	1.73548163657
27.82012240723499	1.3022899606429998
26.39422946724288	6.53849469377
26.77423929379375	11.3380245774
26.583838436172275	3.80111222313
23.5327831507318	94.454885406
24.343234764717913	27.67451479
24.1584916501724	28.1437478
24.2332926296905	11.88913578254
25.46949029259824	6.7794017545184
26.667207036595087	4.2947448643097
27.168839159723255	1.1936612372849
25.480085819456413	8.65773595285
26.94435723715493	2.59006208297
26.04377234173251	11.1218982377
26.25111717548001	9.3120329665
23.17785999898776	126.304381509
25.309247790377327	16.7172813823
23.60816185836139	27.893663851
24.77757950830405	7.1274988833
26.183657560335014	12.8742325588
25.920439422370638	13.9767036875
24.958541298759517	16.8896600317097
25.48008828023057	7.760964321
25.315161969284304	11.025726632
25.475829896491124	4.949033221
26.313995208015402	16.463069271600002
23.963160727150814	32.3211151135
23.239581228912776	53.67248754
25.76807977827742	17.0294580194
24.73934234066534	16.07624022
24.884956410064063	16.53533736
23.501147548503226	29.715552250000002
24.832295464946455	12.1165210793
24.794816268004812	14.826408727
24.045084641535794	25.042224715
26.47298193688423	18.977542446
25.58339947324523	4.852812707
26.088123134556252	3.25594259361
25.80611453398951	11.436172659
24.038431402889056	18.600764236845
25.43535581699163	8.22107476
27.105806411193477	1.8687315388
26.29673372080409	3.735018691554
25.61131661159172	12.3367301919
24.90253456555251	21.0401734122
25.765371700776118	5.0506807528
24.63560011387396	10.8794465787
26.006443887578307	9.524396161
26.219367559508445	12.101881218
25.26840565739955	17.438027387
24.982011593001825	6.77611855
24.883018879903993	3.729534161
23.628966160230895	5.6901868066
25.03471017096093	16.930129513
25.744667417876855	6.3708291895
26.416442683273072	0.8047719866549
25.514210749994135	20.049094818
25.438103899633255	19.03222201
23.704170509598413	23.1040833
24.327728089539615	5.8144685168
24.943343347039228	9.1254968878
24.46165008419947	25.176600201000003
23.767904554275244	26.3116585
24.09158422420326	4.6149420746109
25.723472515479546	7.49093832123
25.098940384431838	8.611304638
24.750747947017583	18.35584786
23.775269106307146	27.36168741
24.94362764061905	9.6768049747
26.20591783518196	3.35703048484
25.437019835067584	17.784577889
24.357735031383577	23.323839003499998
25.56280887969651	17.8782946467
25.900447354178556	16.944174103599998
25.38318533960837	9.84941686695
26.22468631613412	17.347571731
24.745645309563116	17.305200928
24.666751109166132	15.158160833
25.439923672048184	8.638993985
25.37567132258882	5.05706222569
25.83219769615937	7.976220816
24.707055081394635	34.10262188
23.852500818488448	15.477504614
25.547913628713285	12.4397165311
25.832586147141352	13.8529746843
23.614500947641957	81.563925
24.862465944977426	7.9581588497549
26.326956556385642	0.5108371306799999
26.146449793722105	45.8388630659
25.13532098295154	19.508689535000002
23.639700053977744	24.19612051
23.630391257633132	12.212380706
25.015095080685047	8.782366337
25.51191877224035	7.7984455845000005
26.218223178680553	6.49830277795
25.38119756137184	8.5264354584703
25.41891420706789	18.517642598965
26.330394994940352	11.77816928986
24.811527482985078	10.47115553055
25.7144155719884	11.69689102023
24.739191967424834	22.05926378
23.168213417330858	22.26920254
25.181596103540382	5.0257623109
25.312624999695444	11.861945648
24.672580899552294	22.32713404595
24.647269387950967	21.54199052
24.273370636164262	18.6987370846
24.80045232308479	13.1818765
25.031466131767907	7.3742009375
25.936187670384946	9.9264255999
24.76865063245909	10.214588718
26.307468726007265	5.711263092
25.852861544492715	6.803622429
24.35460637181383	10.3997468256
25.56903548080691	7.54910632545
24.775554205324763	17.701908256
24.743166326898763	17.747870702
23.798435189936935	20.343208439
24.650126587414004	13.10435127
24.711841678974526	26.053278625
25.092302905297117	7.52250479126
25.043287805526173	13.160120736
25.735238957114966	10.95687931977
25.528166437041733	2.977490074
26.13416775033974	6.7476138696
24.576385450642032	45.63331565
23.869709830224398	87.9590999014
25.495721489299683	22.09626906
24.5125103617458	13.602688772
23.866528717764375	35.93314451
23.83403460869463	60.503441455
24.510916462746312	16.959646774
25.19239334808439	13.4040400959
25.24028779210413	5.2540857765
25.369700672195293	9.1501913288
25.242666200089243	11.0109122843
26.33417920380468	3.6750674064299997
26.956782031343508	4.9017048851
26.5857307959563	8.62511988465
26.347916351951962	10.4226597998
25.76539191433478	31.88965590656
25.72694736661909	18.03145888
25.11632948264951	7.62339623956
24.813614031108635	12.8634273517
25.917170477649897	10.979741844
25.86377273725264	3.836475298
25.6078168767186	7.922823651
25.3849857876019	10.95367145
25.740857409519894	6.615621185
25.75660656672812	5.082353606
26.485170701947936	21.532174073
24.73228501060684	12.9524640597
25.03304726978416	13.055865093
24.687654562409147	27.197118594
25.708691669292122	17.095588825
26.03133325270582	5.9953515014
25.889312449690884	4.49437200971
26.225650794334786	5.2658393935
25.55251807612076	10.90342480221
25.480502804323585	4.863997111
26.88859902718537	4.791914639855
27.10097844139091	0.963013162741
26.56992056957927	7.9699818122
25.85938162134654	5.422181686
26.39443093661135	4.7809608359
25.989128876891616	4.834316662
25.673130566466707	19.179820199999998
23.77973750093403	12.9149286275
26.012111217696734	3.1375162515
26.60974067062278	0.8499555286899999
26.16520867846259	0.8555650751899999
26.92135721625054	0.12103915116
26.722620463990843	0.46071409774
26.79036622701807	3.0028946690000002
26.327318881687543	5.36065331815
25.555074950062064	6.12793857435
25.60319629076456	5.2484022693
26.420945109189866	1.2221894145999999
26.23820078304357	1.8797993494999998
25.947515054868678	4.3711252174
26.12779122727431	2.30430586897
25.183469991643626	5.09811714116
25.935512898286706	4.05904644953
25.81668792227688	0.95904020464
25.170793213226904	12.8341533723
25.567068270855348	4.13164702779
25.572416158939028	5.7583800645
25.741767171257415	2.26295090158
25.92528156127687	1.7548762285
24.801467451687863	8.325102233820001
25.953461937183246	7.2387778035
25.180000549224584	4.7467510901
26.787581244984803	0.79577304161
25.69042012366969	4.9105770905
25.618385808524565	3.192529080521
26.033353450395026	1.449130265761
25.827657591333427	6.34030775473
25.609648346601645	8.80486377981
25.354605853966216	10.74256367145
25.963284239720434	0.762085626927
25.883252776167296	5.010477369469999
25.408503744658592	5.4943002966451004
25.662122204051776	10.9922954686
26.012334629827347	2.04133540394
26.08639962629465	3.1636767616
25.569494832545367	1.767685253
25.336018819049677	7.974672431
25.314898764228065	2.9539678829800002
24.288564440511177	16.0035394565
24.59890741550136	8.861898596
25.169513431951888	14.18509631
24.559290420748543	10.5984493733
24.889290575344287	4.9553066275
24.665639510496355	10.759949672
24.996731112359996	7.253076933
24.308246168268262	10.4352565544
25.65930886742714	2.28553638
25.697475585213972	1.584078378045
25.942499780301844	1.876302075945
24.289123695132705	5.8975137077
25.968517024598555	0.93688725898
26.015617935337268	2.3907838778
25.562001098481755	4.39899601497
25.59647521886541	2.899046999524
26.008291850006998	1.64393708275
25.770492704111906	11.2484895951
25.7528210256221	13.839080584000001
25.987709154134812	2.58162763606
25.906834407315344	3.289626540383687
25.598192712836454	3.24574488577
26.584279996232514	0.8425489077503
26.457720574426915	8.88798764856
26.149566823303957	6.2608196556
25.143942274893526	6.068722879612
26.14102675745912	4.73676331076
26.23343984800413	0.78349486476
25.84946642802036	3.04886157102
26.352417172873796	0.04397717264929999
25.96483847485775	3.5539060393499997
25.273517063292946	1.284404383968
25.049946749185946	2.663878850745
25.31105015545371	8.64634581055
25.703694266760625	3.817754974885
26.706634273798816	0.6594657949
26.90436091365289	1.2961902741
27.113297270750035	3.20532918095
26.978763834766685	4.120353657
27.40637993229233	0.8647792061
26.158575870475776	9.7787171365
26.917606558617987	0.9859967711809999
27.377813437148582	0.8973330118
27.57601072292395	0.7103808242099999
26.8788722228705	1.6149942756009998
27.181640007536814	0.406342749678
27.85245990613845	0.00127188462785
28.01440772162437	0.40565431199999996
28.43290158153743	1.290202131539
28.22965464261851	0.251348318370077
27.36936639278196	4.120986174145
27.645207321096066	0.5161166155
28.39973684290259	0.23843645730000002
28.870439723937434	0.0017166137
28.568829976928818	0.530424709315
26.034589908087273	6.1435609501999995
26.20525401948256	2.9311776033
27.953244417162335	0.054027884841
27.780549206919936	1.7266756250787
27.608637772117596	4.020758755191
26.469967066994517	10.548213234601
26.983292960895483	5.069061499867
27.618795605410856	0.62741962465
27.70639878080738	2.2735978788226
26.78984266995697	5.7066803841
27.10128229471314	2.60225310458
26.98605996117086	1.62945987427
26.532702494451147	9.0979711629
24.955524009940852	8.46412025499
25.661176822998147	12.7527713396
26.934682067888872	5.45468929105
26.579337269434507	7.80056126967
26.83136032560636	3.2105625193250003
27.54984137123154	2.942341646
26.900841337416256	6.509378937316843
26.93869386812439	11.0205509552
25.950702083742033	11.478943415
25.016014400707032	9.26015676303
24.561840294216104	23.751229101
26.42060782242991	8.06964880592
25.605196896507632	6.5558884635315
25.919469447682314	5.07446673595
27.210670834723814	0.682793015055
26.961308324114626	1.770529896645
26.33560185014374	2.97906028866
27.05810030222094	1.14577561026
27.242243804461005	0.9501501888273
27.703850679102743	0.879901635736
27.474576595565576	1.131975652315
27.810711464157478	0.68890451798
27.950730294255603	1.2697458169
28.278767452230586	1.053682373269
27.443077998397044	6.459194397893
28.129253707454122	0.35522878527000007
28.855392287479518	0.110882519801
27.793934873508327	4.0131912782169
27.470782373558116	5.690395873
27.260606239676427	6.7254803004
26.96048013768078	9.21730325742
27.344769441261	2.9759660624
27.80886990591025	1.51762653122
28.414296618190363	0.079411270274
28.356108562760955	0.2849936499
28.46211544185685	0.261038541281
28.199551700584117	0.944357360229
28.2842021395457	1.2292744114735001
28.718477600274902	0.65017640394
28.665359844395	5.1201273131
26.713611863426966	11.15675463980528
28.352158878984696	3.8516678530243
28.997137390932924	0.26967748771
28.57748944472202	1.2488731221065
27.845643439584187	10.522738088705
28.35919165207381	1.287895435
27.747635570279865	5.17818711605
28.5431474040947	0.18748268545969995
29.032011226979968	0.14681721722299995
29.125720522323988	0.151130557201
29.039740308824353	1.1458091458
28.24347727561493	1.53150333565
25.531260730796912	16.1542126043
27.538408782162477	1.77277998501
28.870060994059987	0.10749772129
29.618090399507825	0.45511275385684347
29.29704915436733	0.07031038453389997
28.8675235347884	3.490112704104
26.470257651805714	8.9990758245
26.551876049483013	12.07331756738
25.234814200871668	17.8592868093
26.690835346736854	6.292189310442
25.858788387670828	10.0306170393
26.776311316851633	5.13148660276
27.539125815670186	0.97889229791
27.168950049755665	1.75635892987
27.149719491079413	3.5553910328000002
27.482424275888555	2.277223527268
28.479978740133227	0.07086992299999999
28.84006536922234	0.04200265285899998
27.97809623229255	0.5516876266999999
28.111133445198494	0.6650567031206001
28.706429022321977	0.23447871212
28.934187409818136	0.11822953993999998
28.746636137820413	0.9675524903797
28.595592163298427	1.8407702612999999
27.936668063678336	4.5100221616226
28.876625439587755	0.2455450127106
28.372011906929693	0.5510032150599999
29.13168230295483	0.141769650639
29.12110823141805	0.11173449509999998
27.691265103085467	4.985350239
26.983230958384365	5.549931653869
27.118531221342078	3.1660996453
27.7539974279725	4.267841572
26.859235966281865	6.649012889
26.66240103859921	9.908779726
25.56149488023182	3.034533758
25.343190140323802	12.999441144
26.319976843273203	2.667814446
27.05055207983509	1.18784932513
26.636419998335715	5.959377519
25.984408159099168	9.5923498804
26.8284094684867	1.9060708608199999
27.50438662375853	1.7604231696
27.11001119912496	5.6331312105
27.229272585845397	2.7745992258
26.520870685716307	5.0226810805
27.209401792396694	0.8018963261751
27.71576135455803	0.7092966866
27.716885153732893	1.061156394544
27.77561890316294	1.404901965
27.52906508506652	4.0222037999
26.223279480352893	8.8592864633549
26.45902560539635	2.7846194325
23.835358196006702	10.771442177
24.205496405899968	26.353559499
25.233734565307206	26.134446041
25.412484823769677	10.248892001500002
26.262293043633562	7.4555910536
25.393457628035854	12.719984425
25.401118681357907	11.864375365
24.951410015154185	9.651311753
25.18048681153325	16.294913895
24.851468624852373	16.837761046
24.57347697304863	20.6919348655
24.796700294042328	4.061813649
25.024674163775128	7.9826578790000005
24.534295281162642	18.913722121
24.842739782222385	8.407841302
24.542642514872306	19.31735626
25.239731843613768	13.874638204
24.36624770837439	18.470281918599998
24.906624681663907	11.897824744
24.52504338705772	20.650068367
25.43422078162978	13.2742803084
24.212175621974104	27.0706226326
24.392185577163218	15.58589544
24.691719024300763	11.677822489
25.552535739731734	13.509183397000001
25.524530939283917	10.5925447054
25.705047704346445	9.5713161305
25.66318672644308	15.5288514132
24.461675967178955	24.917237903
22.529648841449653	47.99799166
23.964175987577104	15.787347784
24.439980885913467	13.097019770000001
24.930096637306658	12.689552309
25.162093114172585	17.352596215000002
25.142312563496212	1.4432815126
25.499067548758966	6.6046584693
26.103490285678774	3.9650454826
26.070396992234603	6.70848789606
26.015007895512372	6.026148054
25.375990120168346	19.5676327571
25.67707761985872	20.4890809541
25.15493317902448	14.6294996584
25.784580243476743	9.4764585539
25.09201044277481	6.8777589185
25.623034110874073	1.99009925415
25.629140026769537	2.9235778228
24.741518783504777	22.25726916904
25.234498356731713	4.4301182022
25.164929688138493	15.3613031639
25.80243717881161	8.206440216
23.847887484344707	30.740902651
24.897754169374757	12.659385011
24.555328057959624	37.79567336
25.936707105016175	3.1540319078
25.29734556237811	15.68975293353
25.15684901725725	8.733224926
25.291423828330675	19.513364745
24.58732110123854	7.092624559
25.38493242456935	17.443962316
24.439827105030535	23.91081016862
23.85508609739508	30.482916854000003
24.983334724769936	19.7282753469
24.984332775808063	11.0251449122
24.709565157888427	17.3427870465
25.64842495737431	4.6067573059399995
26.42655219585056	5.0534210647097
26.078628148816556	10.7193663013
25.84130711530903	5.43280119527
25.751089585727613	1.4935024144
26.66706020045764	0.26846528035
25.74347313480073	1.92016288328
26.731786197662547	5.2861832241
26.866444415253127	3.47728837657
25.21099406592151	17.56784271
23.829014340363695	10.8961086313
26.23503116523043	1.4338113474568435
26.88221581766013	2.66868469961
25.50787985689026	10.8173311671081
26.927640588019393	0.8130624924127
26.373793464125708	5.72990419947
25.15960144046535	8.830825973
24.936464233731748	14.340921285
24.842097644764667	12.8189325814
26.182492087242224	13.871611733
23.748620286931704	24.85336652
24.06834410499727	32.75613838
24.639477252313576	21.5999384914
25.49695531678734	7.290484856
24.862156678250674	16.467970270000002
23.480969689512087	83.6213068
23.728994680631345	19.92642918
25.12640915369093	4.32940014689
26.12606258592774	10.153825932
25.525009029748308	18.71748656
25.524401337985783	7.0984951683999995
24.232172883382788	9.81647519995
25.65960937029302	12.82465389
24.942898976551227	16.477320202
25.461827987065256	13.174322564499999
25.817369894931964	6.9960962464000005
26.670728487606155	6.0368270002535525
25.22924326491879	19.15089786
24.43449332224883	13.02123137696
26.734386383100624	7.3589718944
25.606088895470393	12.1965541015
24.716752070196485	12.979088015481
25.198119972042015	23.215543456
24.40203826471476	22.910752451
24.924774941342353	13.622822376
25.44796329050572	12.813722801
25.259652647636035	14.851919577
26.508302350348306	3.6479656078
26.890017033263234	2.2974286175
26.192491428715183	2.61697843276
26.975119731662332	5.83020337372
26.516506755622203	12.721257222
26.715094227248972	10.52844151853
26.202204542519755	12.7516368771
26.006869229873306	17.490231680149
25.069345521522237	12.4878711675
26.09087055752913	4.6074684985
25.004131952902288	7.6987650895
25.92895834646253	6.9796934908
25.29452835581745	16.659993564
26.29393189607485	8.97570138
26.01754372550162	4.203300193167143
25.692247862813936	16.5165994711
26.90775600835065	1.4091692919
26.207746352124936	11.808317057
25.104702200245526	18.76587046
26.460216906124504	15.7184145282
26.59085237850073	6.02634530042
26.824974910543165	3.573690845
26.463749305348866	6.487305484
26.305946982802926	9.4105468415
26.772606249999	2.33474151
26.934365333047985	0.99828839625
27.36508383802723	1.2592151834
27.277633027360558	1.20685175783
26.632772743546266	3.3294267764
26.012557474761934	5.2042923947
25.681336696112147	7.6341647135
25.15230018466844	12.3409443196
24.786622333699103	16.6829582511
24.90874314739461	10.577788982321
26.022600822423126	2.4957023789
26.8341493344295	0.7814623401499999
26.469806600279984	1.55236124801
25.609501070480555	3.0929520429
26.23686941341185	11.2597108633
25.440017526953433	4.0866263155
25.096008430725625	14.8798487029
24.367866236915113	9.297712904800001
24.829708216374236	4.05207166
24.769628527216156	4.8606507273999995
25.213856270457022	3.4210364992096998
25.131833732180823	8.9014797
24.898631006849094	7.4974462521
25.390868556276416	2.8631344464
25.074498421802126	5.6069299322
25.57822161405322	3.2963406850999997
24.458044586752397	8.032235686
24.740394720457193	3.0801177437
25.080499799388956	3.677423303
24.80009759048527	4.426687961
25.175906657513405	7.301877409
25.99203302121159	3.0358884295
25.16667442476175	7.1745901977
25.27510005697109	1.6037262839
24.46903953132867	9.724652768
24.226746647502903	15.80175385
23.445712070984396	12.788474589
24.183482466298116	10.876379085
23.81465938594355	17.992611832
24.224448787475236	9.592324526
25.308786216262554	5.434450864
26.06145243020345	1.59280001875
25.417999456489746	3.9169341369
23.705792185599957	14.632291539
25.186004232371044	0.8868649606597
24.327886771028872	6.0019572920482
25.61846517528071	5.06611534865
26.24096536826334	1.746207119034
25.40499100144429	5.5597514308
26.187190005682623	4.457255551
26.042886579233073	3.003342412511
25.125378119334115	3.1449012642
24.746254607813054	6.69950694087
25.887206193325547	1.145961131087
26.502310629137664	15.876389693
26.166604203891612	3.0670873899
26.25766768183633	2.10210539378
26.062717077140885	1.4438025690568435
26.16874185067653	0.5825213173
26.097336125094785	3.0168063693000002
25.79628775832831	7.320385413
25.061720719970342	8.077748355599999
25.835754090595987	0.9424097929
26.0591624418589	1.31664184001
26.21448240182254	0.9331494620349999
